epoch 0/800,training loss:0.690405,validation loss:0.690183
epoch 1/800,training loss:0.690000,validation loss:0.690028
epoch 2/800,training loss:0.689839,validation loss:0.689926
epoch 3/800,training loss:0.689749,validation loss:0.689791
epoch 4/800,training loss:0.689588,validation loss:0.689705
epoch 5/800,training loss:0.689494,validation loss:0.689566
epoch 6/800,training loss:0.689347,validation loss:0.689497
epoch 7/800,training loss:0.689227,validation loss:0.689277
epoch 8/800,training loss:0.689081,validation loss:0.689092
epoch 9/800,training loss:0.688872,validation loss:0.688867
epoch 10/800,training loss:0.688623,validation loss:0.688601
epoch 11/800,training loss:0.688279,validation loss:0.688188
epoch 12/800,training loss:0.687841,validation loss:0.687703
epoch 13/800,training loss:0.687353,validation loss:0.687122
epoch 14/800,training loss:0.686610,validation loss:0.686315
epoch 15/800,training loss:0.685693,validation loss:0.685340
epoch 16/800,training loss:0.684447,validation loss:0.683895
epoch 17/800,training loss:0.682853,validation loss:0.681936
epoch 18/800,training loss:0.680748,validation loss:0.679744
epoch 19/800,training loss:0.678496,validation loss:0.677075
epoch 20/800,training loss:0.675727,validation loss:0.674035
epoch 21/800,training loss:0.673018,validation loss:0.671110
epoch 22/800,training loss:0.670161,validation loss:0.668916
epoch 23/800,training loss:0.667703,validation loss:0.666738
epoch 24/800,training loss:0.665580,validation loss:0.664594
epoch 25/800,training loss:0.663667,validation loss:0.662760
epoch 26/800,training loss:0.662074,validation loss:0.661217
epoch 27/800,training loss:0.660250,validation loss:0.659871
epoch 28/800,training loss:0.658882,validation loss:0.658673
epoch 29/800,training loss:0.657885,validation loss:0.657380
epoch 30/800,training loss:0.656739,validation loss:0.656149
epoch 31/800,training loss:0.655707,validation loss:0.655459
epoch 32/800,training loss:0.655103,validation loss:0.654630
epoch 33/800,training loss:0.654202,validation loss:0.653940
epoch 34/800,training loss:0.653318,validation loss:0.653121
epoch 35/800,training loss:0.652715,validation loss:0.652185
epoch 36/800,training loss:0.651980,validation loss:0.651845
epoch 37/800,training loss:0.651418,validation loss:0.651470
epoch 38/800,training loss:0.651062,validation loss:0.650309
epoch 39/800,training loss:0.650407,validation loss:0.649957
epoch 40/800,training loss:0.649652,validation loss:0.649670
epoch 41/800,training loss:0.649221,validation loss:0.648792
epoch 42/800,training loss:0.648781,validation loss:0.648557
epoch 43/800,training loss:0.648379,validation loss:0.648340
epoch 44/800,training loss:0.648238,validation loss:0.648209
epoch 45/800,training loss:0.647899,validation loss:0.647594
epoch 46/800,training loss:0.647387,validation loss:0.647653
epoch 47/800,training loss:0.647081,validation loss:0.647084
epoch 48/800,training loss:0.646923,validation loss:0.646862
epoch 49/800,training loss:0.646566,validation loss:0.646399
epoch 50/800,training loss:0.646487,validation loss:0.646240
epoch 51/800,training loss:0.645907,validation loss:0.646042
epoch 52/800,training loss:0.645916,validation loss:0.645588
epoch 53/800,training loss:0.645582,validation loss:0.645657
epoch 54/800,training loss:0.645137,validation loss:0.645349
epoch 55/800,training loss:0.645140,validation loss:0.645306
epoch 56/800,training loss:0.645050,validation loss:0.645027
epoch 57/800,training loss:0.644903,validation loss:0.644843
epoch 58/800,training loss:0.644892,validation loss:0.644498
epoch 59/800,training loss:0.644102,validation loss:0.644496
epoch 60/800,training loss:0.644534,validation loss:0.644147
epoch 61/800,training loss:0.643803,validation loss:0.644295
epoch 62/800,training loss:0.643866,validation loss:0.643975
epoch 63/800,training loss:0.643857,validation loss:0.643878
epoch 64/800,training loss:0.643730,validation loss:0.644192
epoch 65/800,training loss:0.643309,validation loss:0.643718
epoch 66/800,training loss:0.643376,validation loss:0.643420
epoch 67/800,training loss:0.643494,validation loss:0.643576
epoch 68/800,training loss:0.643055,validation loss:0.643220
epoch 69/800,training loss:0.642790,validation loss:0.643129
epoch 70/800,training loss:0.642889,validation loss:0.643046
epoch 71/800,training loss:0.642868,validation loss:0.642798
epoch 72/800,training loss:0.642783,validation loss:0.642934
epoch 73/800,training loss:0.642392,validation loss:0.643025
epoch 74/800,training loss:0.642585,validation loss:0.642802
epoch 75/800,training loss:0.642281,validation loss:0.642773
epoch 76/800,training loss:0.642411,validation loss:0.642334
epoch 77/800,training loss:0.642128,validation loss:0.642606
epoch 78/800,training loss:0.641907,validation loss:0.642630
epoch 79/800,training loss:0.641839,validation loss:0.641988
epoch 80/800,training loss:0.641892,validation loss:0.642396
epoch 81/800,training loss:0.641787,validation loss:0.642057
epoch 82/800,training loss:0.641763,validation loss:0.642024
epoch 83/800,training loss:0.641724,validation loss:0.641832
epoch 84/800,training loss:0.641532,validation loss:0.641806
epoch 85/800,training loss:0.641225,validation loss:0.641741
epoch 86/800,training loss:0.641541,validation loss:0.641827
epoch 87/800,training loss:0.641393,validation loss:0.641473
epoch 88/800,training loss:0.641247,validation loss:0.641342
epoch 89/800,training loss:0.640907,validation loss:0.641476
epoch 90/800,training loss:0.640829,validation loss:0.641293
epoch 91/800,training loss:0.640989,validation loss:0.641211
epoch 92/800,training loss:0.640838,validation loss:0.641337
epoch 93/800,training loss:0.640462,validation loss:0.641299
epoch 94/800,training loss:0.640681,validation loss:0.641048
epoch 95/800,training loss:0.640668,validation loss:0.640987
epoch 96/800,training loss:0.640609,validation loss:0.640691
epoch 97/800,training loss:0.640307,validation loss:0.640780
epoch 98/800,training loss:0.640622,validation loss:0.640993
epoch 99/800,training loss:0.640353,validation loss:0.640686
epoch 100/800,training loss:0.640459,validation loss:0.640543
epoch 101/800,training loss:0.640127,validation loss:0.640584
epoch 102/800,training loss:0.640165,validation loss:0.640500
epoch 103/800,training loss:0.639925,validation loss:0.640630
epoch 104/800,training loss:0.640176,validation loss:0.640059
epoch 105/800,training loss:0.640136,validation loss:0.640541
epoch 106/800,training loss:0.639941,validation loss:0.640530
epoch 107/800,training loss:0.639996,validation loss:0.640579
epoch 108/800,training loss:0.639751,validation loss:0.640181
epoch 109/800,training loss:0.639688,validation loss:0.640023
epoch 110/800,training loss:0.639709,validation loss:0.640394
epoch 111/800,training loss:0.639495,validation loss:0.640014
epoch 112/800,training loss:0.639473,validation loss:0.640134
epoch 113/800,training loss:0.639563,validation loss:0.639891
epoch 114/800,training loss:0.639472,validation loss:0.640061
epoch 115/800,training loss:0.639189,validation loss:0.640084
epoch 116/800,training loss:0.639787,validation loss:0.640032
epoch 117/800,training loss:0.639373,validation loss:0.639899
epoch 118/800,training loss:0.639434,validation loss:0.639528
epoch 119/800,training loss:0.639042,validation loss:0.639703
epoch 120/800,training loss:0.639279,validation loss:0.639510
epoch 121/800,training loss:0.639129,validation loss:0.639637
epoch 122/800,training loss:0.639277,validation loss:0.639777
epoch 123/800,training loss:0.639077,validation loss:0.639420
epoch 124/800,training loss:0.638860,validation loss:0.639544
epoch 125/800,training loss:0.638785,validation loss:0.639391
epoch 126/800,training loss:0.638895,validation loss:0.639537
epoch 127/800,training loss:0.638797,validation loss:0.639427
epoch 128/800,training loss:0.638840,validation loss:0.639539
epoch 129/800,training loss:0.638796,validation loss:0.639448
epoch 130/800,training loss:0.638745,validation loss:0.639539
epoch 131/800,training loss:0.638690,validation loss:0.638995
epoch 132/800,training loss:0.638589,validation loss:0.639080
epoch 133/800,training loss:0.638508,validation loss:0.639148
epoch 134/800,training loss:0.638799,validation loss:0.639038
epoch 135/800,training loss:0.638290,validation loss:0.639022
epoch 136/800,training loss:0.638439,validation loss:0.638866
