epoch 0/600,training loss:0.690228,validation loss:0.689899
epoch 1/600,training loss:0.689620,validation loss:0.689619
epoch 2/600,training loss:0.689342,validation loss:0.689247
epoch 3/600,training loss:0.688955,validation loss:0.688863
epoch 4/600,training loss:0.688504,validation loss:0.688371
epoch 5/600,training loss:0.687910,validation loss:0.687726
epoch 6/600,training loss:0.687149,validation loss:0.686752
epoch 7/600,training loss:0.686090,validation loss:0.685553
epoch 8/600,training loss:0.684700,validation loss:0.684303
epoch 9/600,training loss:0.683025,validation loss:0.682198
epoch 10/600,training loss:0.681166,validation loss:0.680184
epoch 11/600,training loss:0.678561,validation loss:0.677274
epoch 12/600,training loss:0.675823,validation loss:0.674416
epoch 13/600,training loss:0.673134,validation loss:0.671450
epoch 14/600,training loss:0.670036,validation loss:0.668463
epoch 15/600,training loss:0.667423,validation loss:0.666406
epoch 16/600,training loss:0.664910,validation loss:0.663881
epoch 17/600,training loss:0.663079,validation loss:0.661970
epoch 18/600,training loss:0.661072,validation loss:0.660109
epoch 19/600,training loss:0.659609,validation loss:0.659324
epoch 20/600,training loss:0.658226,validation loss:0.657553
epoch 21/600,training loss:0.656776,validation loss:0.656593
epoch 22/600,training loss:0.656174,validation loss:0.655655
epoch 23/600,training loss:0.655035,validation loss:0.654563
epoch 24/600,training loss:0.654325,validation loss:0.653843
epoch 25/600,training loss:0.653307,validation loss:0.653155
epoch 26/600,training loss:0.652834,validation loss:0.652585
epoch 27/600,training loss:0.652351,validation loss:0.652238
epoch 28/600,training loss:0.651533,validation loss:0.651514
epoch 29/600,training loss:0.651336,validation loss:0.650698
epoch 30/600,training loss:0.650681,validation loss:0.650563
epoch 31/600,training loss:0.650119,validation loss:0.649946
epoch 32/600,training loss:0.649651,validation loss:0.649847
epoch 33/600,training loss:0.649403,validation loss:0.649832
epoch 34/600,training loss:0.649358,validation loss:0.649410
epoch 35/600,training loss:0.648674,validation loss:0.648913
epoch 36/600,training loss:0.648475,validation loss:0.648394
epoch 37/600,training loss:0.648398,validation loss:0.648322
epoch 38/600,training loss:0.647985,validation loss:0.647897
epoch 39/600,training loss:0.647683,validation loss:0.647652
epoch 40/600,training loss:0.647614,validation loss:0.647611
epoch 41/600,training loss:0.647558,validation loss:0.647104
epoch 42/600,training loss:0.646956,validation loss:0.647255
epoch 43/600,training loss:0.646785,validation loss:0.647049
epoch 44/600,training loss:0.646579,validation loss:0.646466
epoch 45/600,training loss:0.646345,validation loss:0.646810
epoch 46/600,training loss:0.646225,validation loss:0.646499
epoch 47/600,training loss:0.646009,validation loss:0.646528
epoch 48/600,training loss:0.645701,validation loss:0.645762
epoch 49/600,training loss:0.645774,validation loss:0.645829
epoch 50/600,training loss:0.645833,validation loss:0.645980
epoch 51/600,training loss:0.645459,validation loss:0.645698
epoch 52/600,training loss:0.645271,validation loss:0.645343
epoch 53/600,training loss:0.645368,validation loss:0.645465
epoch 54/600,training loss:0.645171,validation loss:0.645400
epoch 55/600,training loss:0.645151,validation loss:0.645583
epoch 56/600,training loss:0.644780,validation loss:0.644961
epoch 57/600,training loss:0.644844,validation loss:0.644923
epoch 58/600,training loss:0.644658,validation loss:0.644873
epoch 59/600,training loss:0.644704,validation loss:0.644865
epoch 60/600,training loss:0.644533,validation loss:0.644507
epoch 61/600,training loss:0.644370,validation loss:0.644799
epoch 62/600,training loss:0.644127,validation loss:0.644633
epoch 63/600,training loss:0.644347,validation loss:0.644553
epoch 64/600,training loss:0.644042,validation loss:0.644219
epoch 65/600,training loss:0.644084,validation loss:0.644284
epoch 66/600,training loss:0.643959,validation loss:0.644330
epoch 67/600,training loss:0.643542,validation loss:0.644039
epoch 68/600,training loss:0.643613,validation loss:0.643765
epoch 69/600,training loss:0.643543,validation loss:0.643899
epoch 70/600,training loss:0.643568,validation loss:0.643565
epoch 71/600,training loss:0.643258,validation loss:0.643723
epoch 72/600,training loss:0.643219,validation loss:0.643211
epoch 73/600,training loss:0.643067,validation loss:0.643089
epoch 74/600,training loss:0.642838,validation loss:0.643458
epoch 75/600,training loss:0.643141,validation loss:0.643323
epoch 76/600,training loss:0.642843,validation loss:0.643317
epoch 77/600,training loss:0.642713,validation loss:0.642994
epoch 78/600,training loss:0.642862,validation loss:0.642986
epoch 79/600,training loss:0.642405,validation loss:0.642726
epoch 80/600,training loss:0.642434,validation loss:0.642841
epoch 81/600,training loss:0.642325,validation loss:0.642669
epoch 82/600,training loss:0.642541,validation loss:0.643013
epoch 83/600,training loss:0.642261,validation loss:0.642929
epoch 84/600,training loss:0.642284,validation loss:0.642398
epoch 85/600,training loss:0.642210,validation loss:0.642218
epoch 86/600,training loss:0.641859,validation loss:0.642369
epoch 87/600,training loss:0.641942,validation loss:0.642322
epoch 88/600,training loss:0.642168,validation loss:0.642400
epoch 89/600,training loss:0.641792,validation loss:0.642448
epoch 90/600,training loss:0.641944,validation loss:0.642074
epoch 91/600,training loss:0.641747,validation loss:0.641884
epoch 92/600,training loss:0.641690,validation loss:0.642090
epoch 93/600,training loss:0.641504,validation loss:0.642140
epoch 94/600,training loss:0.641693,validation loss:0.641966
epoch 95/600,training loss:0.641575,validation loss:0.641998
epoch 96/600,training loss:0.641474,validation loss:0.642078
epoch 97/600,training loss:0.641460,validation loss:0.641962
epoch 98/600,training loss:0.641390,validation loss:0.642254
epoch 99/600,training loss:0.641479,validation loss:0.641579
epoch 100/600,training loss:0.641461,validation loss:0.641877
epoch 101/600,training loss:0.641236,validation loss:0.641788
epoch 102/600,training loss:0.641179,validation loss:0.641855
epoch 103/600,training loss:0.641024,validation loss:0.641809
epoch 104/600,training loss:0.641238,validation loss:0.641883
epoch 105/600,training loss:0.641091,validation loss:0.641491
epoch 106/600,training loss:0.641052,validation loss:0.641566
epoch 107/600,training loss:0.641026,validation loss:0.641510
epoch 108/600,training loss:0.641045,validation loss:0.641446
epoch 109/600,training loss:0.640924,validation loss:0.641272
epoch 110/600,training loss:0.640935,validation loss:0.641412
epoch 111/600,training loss:0.640815,validation loss:0.641317
epoch 112/600,training loss:0.640784,validation loss:0.641499
epoch 113/600,training loss:0.640940,validation loss:0.641458
epoch 114/600,training loss:0.640716,validation loss:0.641504
epoch 115/600,training loss:0.640710,validation loss:0.641276
epoch 116/600,training loss:0.640700,validation loss:0.641368
epoch 117/600,training loss:0.640720,validation loss:0.641145
epoch 118/600,training loss:0.640492,validation loss:0.640995
epoch 119/600,training loss:0.640291,validation loss:0.641249
epoch 120/600,training loss:0.640716,validation loss:0.640996
epoch 121/600,training loss:0.640295,validation loss:0.641292
epoch 122/600,training loss:0.640427,validation loss:0.640960
epoch 123/600,training loss:0.640387,validation loss:0.640860
epoch 124/600,training loss:0.640396,validation loss:0.641329
epoch 125/600,training loss:0.640178,validation loss:0.640696
epoch 126/600,training loss:0.640387,validation loss:0.640771
epoch 127/600,training loss:0.640258,validation loss:0.640950
epoch 128/600,training loss:0.640093,validation loss:0.640942
epoch 129/600,training loss:0.640160,validation loss:0.640784
epoch 130/600,training loss:0.639903,validation loss:0.640870
epoch 131/600,training loss:0.640022,validation loss:0.640769
epoch 132/600,training loss:0.639840,validation loss:0.640527
epoch 133/600,training loss:0.639933,validation loss:0.640425
epoch 134/600,training loss:0.639820,validation loss:0.640441
epoch 135/600,training loss:0.639982,validation loss:0.640571
epoch 136/600,training loss:0.639718,validation loss:0.640647
epoch 137/600,training loss:0.639627,validation loss:0.640333
epoch 138/600,training loss:0.639786,validation loss:0.640593
epoch 139/600,training loss:0.639792,validation loss:0.640485
epoch 140/600,training loss:0.639800,validation loss:0.640385
epoch 141/600,training loss:0.639546,validation loss:0.640548
epoch 142/600,training loss:0.639465,validation loss:0.640299
epoch 143/600,training loss:0.639558,validation loss:0.640113
epoch 144/600,training loss:0.639733,validation loss:0.640537
epoch 145/600,training loss:0.639554,validation loss:0.640316
epoch 146/600,training loss:0.639525,validation loss:0.640129
epoch 147/600,training loss:0.639531,validation loss:0.640334
epoch 148/600,training loss:0.639482,validation loss:0.640233
epoch 149/600,training loss:0.639461,validation loss:0.640352
epoch 150/600,training loss:0.639288,validation loss:0.640464
epoch 151/600,training loss:0.639304,validation loss:0.640126
epoch 152/600,training loss:0.639266,validation loss:0.639817
epoch 153/600,training loss:0.639087,validation loss:0.639860
epoch 154/600,training loss:0.639340,validation loss:0.640114
epoch 155/600,training loss:0.639289,validation loss:0.640059
epoch 156/600,training loss:0.639347,validation loss:0.639976
epoch 157/600,training loss:0.639442,validation loss:0.640024
epoch 158/600,training loss:0.639177,validation loss:0.640051
epoch 159/600,training loss:0.639262,validation loss:0.640130
epoch 160/600,training loss:0.639170,validation loss:0.640101
epoch 161/600,training loss:0.638962,validation loss:0.639714
epoch 162/600,training loss:0.639049,validation loss:0.639506
epoch 163/600,training loss:0.639267,validation loss:0.639925
epoch 164/600,training loss:0.638873,validation loss:0.639675
epoch 165/600,training loss:0.639076,validation loss:0.639865
epoch 166/600,training loss:0.638729,validation loss:0.639966
epoch 167/600,training loss:0.639058,validation loss:0.639948
epoch 168/600,training loss:0.638992,validation loss:0.639761
epoch 169/600,training loss:0.638578,validation loss:0.639732
epoch 170/600,training loss:0.638945,validation loss:0.639498
epoch 171/600,training loss:0.638728,validation loss:0.639777
epoch 172/600,training loss:0.638868,validation loss:0.639599
epoch 173/600,training loss:0.638686,validation loss:0.639522
epoch 174/600,training loss:0.638648,validation loss:0.639536
epoch 175/600,training loss:0.638548,validation loss:0.639744
epoch 176/600,training loss:0.638639,validation loss:0.639487
epoch 177/600,training loss:0.638561,validation loss:0.639785
epoch 178/600,training loss:0.638601,validation loss:0.639362
epoch 179/600,training loss:0.638587,validation loss:0.639369
epoch 180/600,training loss:0.638297,validation loss:0.639270
epoch 181/600,training loss:0.638556,validation loss:0.639498
epoch 182/600,training loss:0.638211,validation loss:0.639262
epoch 183/600,training loss:0.638381,validation loss:0.639177
epoch 184/600,training loss:0.638291,validation loss:0.639294
epoch 185/600,training loss:0.638239,validation loss:0.638996
epoch 186/600,training loss:0.638402,validation loss:0.639721
epoch 187/600,training loss:0.638360,validation loss:0.639084
epoch 188/600,training loss:0.638275,validation loss:0.639295
epoch 189/600,training loss:0.637921,validation loss:0.638879
epoch 190/600,training loss:0.638016,validation loss:0.638904
epoch 191/600,training loss:0.638140,validation loss:0.638826
epoch 192/600,training loss:0.637870,validation loss:0.638943
epoch 193/600,training loss:0.638019,validation loss:0.639367
