epoch 0/600,training loss:0.690555,validation loss:0.690081
epoch 1/600,training loss:0.689833,validation loss:0.689864
epoch 2/600,training loss:0.689635,validation loss:0.689688
epoch 3/600,training loss:0.689442,validation loss:0.689477
epoch 4/600,training loss:0.689203,validation loss:0.689200
epoch 5/600,training loss:0.688883,validation loss:0.688835
epoch 6/600,training loss:0.688466,validation loss:0.688337
epoch 7/600,training loss:0.687882,validation loss:0.687635
epoch 8/600,training loss:0.687015,validation loss:0.686573
epoch 9/600,training loss:0.685695,validation loss:0.684936
epoch 10/600,training loss:0.683670,validation loss:0.682432
epoch 11/600,training loss:0.680536,validation loss:0.678538
epoch 12/600,training loss:0.675650,validation loss:0.672492
epoch 13/600,training loss:0.668389,validation loss:0.664034
epoch 14/600,training loss:0.659232,validation loss:0.654484
epoch 15/600,training loss:0.650177,validation loss:0.646281
epoch 16/600,training loss:0.643360,validation loss:0.640763
epoch 17/600,training loss:0.638932,validation loss:0.637350
epoch 18/600,training loss:0.636140,validation loss:0.635178
epoch 19/600,training loss:0.634375,validation loss:0.633731
epoch 20/600,training loss:0.633172,validation loss:0.632739
epoch 21/600,training loss:0.632323,validation loss:0.632052
epoch 22/600,training loss:0.631729,validation loss:0.631570
epoch 23/600,training loss:0.631331,validation loss:0.631247
epoch 24/600,training loss:0.630999,validation loss:0.630972
epoch 25/600,training loss:0.630787,validation loss:0.630809
epoch 26/600,training loss:0.630584,validation loss:0.630662
epoch 27/600,training loss:0.630463,validation loss:0.630529
epoch 28/600,training loss:0.630365,validation loss:0.630438
epoch 29/600,training loss:0.630303,validation loss:0.630363
epoch 30/600,training loss:0.630170,validation loss:0.630305
epoch 31/600,training loss:0.630128,validation loss:0.630245
epoch 32/600,training loss:0.630041,validation loss:0.630191
epoch 33/600,training loss:0.629997,validation loss:0.630148
epoch 34/600,training loss:0.629933,validation loss:0.630102
epoch 35/600,training loss:0.629888,validation loss:0.630061
epoch 36/600,training loss:0.629865,validation loss:0.630038
epoch 37/600,training loss:0.629808,validation loss:0.629993
epoch 38/600,training loss:0.629756,validation loss:0.629956
epoch 39/600,training loss:0.629720,validation loss:0.629918
epoch 40/600,training loss:0.629665,validation loss:0.629891
epoch 41/600,training loss:0.629654,validation loss:0.629855
epoch 42/600,training loss:0.629605,validation loss:0.629833
epoch 43/600,training loss:0.629544,validation loss:0.629801
epoch 44/600,training loss:0.629505,validation loss:0.629764
epoch 45/600,training loss:0.629477,validation loss:0.629773
epoch 46/600,training loss:0.629430,validation loss:0.629699
epoch 47/600,training loss:0.629373,validation loss:0.629662
epoch 48/600,training loss:0.629357,validation loss:0.629650
epoch 49/600,training loss:0.629272,validation loss:0.629594
epoch 50/600,training loss:0.629247,validation loss:0.629555
epoch 51/600,training loss:0.629214,validation loss:0.629528
epoch 52/600,training loss:0.629149,validation loss:0.629485
epoch 53/600,training loss:0.629111,validation loss:0.629455
epoch 54/600,training loss:0.629064,validation loss:0.629428
epoch 55/600,training loss:0.628987,validation loss:0.629381
epoch 56/600,training loss:0.629002,validation loss:0.629367
epoch 57/600,training loss:0.628946,validation loss:0.629302
epoch 58/600,training loss:0.628855,validation loss:0.629265
epoch 59/600,training loss:0.628789,validation loss:0.629288
epoch 60/600,training loss:0.628766,validation loss:0.629197
epoch 61/600,training loss:0.628720,validation loss:0.629149
epoch 62/600,training loss:0.628630,validation loss:0.629098
epoch 63/600,training loss:0.628589,validation loss:0.629056
epoch 64/600,training loss:0.628534,validation loss:0.629010
epoch 65/600,training loss:0.628498,validation loss:0.628990
epoch 66/600,training loss:0.628395,validation loss:0.628913
epoch 67/600,training loss:0.628340,validation loss:0.628870
epoch 68/600,training loss:0.628296,validation loss:0.628814
epoch 69/600,training loss:0.628217,validation loss:0.628771
epoch 70/600,training loss:0.628153,validation loss:0.628722
epoch 71/600,training loss:0.628110,validation loss:0.628665
epoch 72/600,training loss:0.628019,validation loss:0.628614
epoch 73/600,training loss:0.628013,validation loss:0.628553
epoch 74/600,training loss:0.627891,validation loss:0.628498
epoch 75/600,training loss:0.627852,validation loss:0.628447
epoch 76/600,training loss:0.627788,validation loss:0.628384
epoch 77/600,training loss:0.627681,validation loss:0.628325
epoch 78/600,training loss:0.627603,validation loss:0.628273
epoch 79/600,training loss:0.627486,validation loss:0.628211
epoch 80/600,training loss:0.627449,validation loss:0.628141
