epoch 0/600,training loss:0.691145,validation loss:0.689598
epoch 1/600,training loss:0.689139,validation loss:0.688863
epoch 2/600,training loss:0.688336,validation loss:0.687980
epoch 3/600,training loss:0.687328,validation loss:0.686791
epoch 4/600,training loss:0.685885,validation loss:0.685045
epoch 5/600,training loss:0.683718,validation loss:0.682359
epoch 6/600,training loss:0.680329,validation loss:0.678135
epoch 7/600,training loss:0.675098,validation loss:0.671734
epoch 8/600,training loss:0.667527,validation loss:0.662982
epoch 9/600,training loss:0.658106,validation loss:0.653278
epoch 10/600,training loss:0.649089,validation loss:0.645257
epoch 11/600,training loss:0.642449,validation loss:0.640008
epoch 12/600,training loss:0.638279,validation loss:0.636766
epoch 13/600,training loss:0.635712,validation loss:0.634729
epoch 14/600,training loss:0.634008,validation loss:0.633403
epoch 15/600,training loss:0.632937,validation loss:0.632484
epoch 16/600,training loss:0.632189,validation loss:0.631917
epoch 17/600,training loss:0.631653,validation loss:0.631443
epoch 18/600,training loss:0.631282,validation loss:0.631127
epoch 19/600,training loss:0.630994,validation loss:0.630898
epoch 20/600,training loss:0.630791,validation loss:0.630734
epoch 21/600,training loss:0.630603,validation loss:0.630601
epoch 22/600,training loss:0.630511,validation loss:0.630523
epoch 23/600,training loss:0.630368,validation loss:0.630402
epoch 24/600,training loss:0.630299,validation loss:0.630334
epoch 25/600,training loss:0.630185,validation loss:0.630270
epoch 26/600,training loss:0.630169,validation loss:0.630228
epoch 27/600,training loss:0.630072,validation loss:0.630173
epoch 28/600,training loss:0.630030,validation loss:0.630127
epoch 29/600,training loss:0.629952,validation loss:0.630096
epoch 30/600,training loss:0.629923,validation loss:0.630050
epoch 31/600,training loss:0.629861,validation loss:0.630019
epoch 32/600,training loss:0.629847,validation loss:0.629978
epoch 33/600,training loss:0.629796,validation loss:0.629952
epoch 34/600,training loss:0.629699,validation loss:0.629921
epoch 35/600,training loss:0.629703,validation loss:0.629878
epoch 36/600,training loss:0.629665,validation loss:0.629849
epoch 37/600,training loss:0.629608,validation loss:0.629831
epoch 38/600,training loss:0.629599,validation loss:0.629790
epoch 39/600,training loss:0.629536,validation loss:0.629757
epoch 40/600,training loss:0.629517,validation loss:0.629730
epoch 41/600,training loss:0.629468,validation loss:0.629698
epoch 42/600,training loss:0.629375,validation loss:0.629665
epoch 43/600,training loss:0.629369,validation loss:0.629641
epoch 44/600,training loss:0.629338,validation loss:0.629607
epoch 45/600,training loss:0.629292,validation loss:0.629568
epoch 46/600,training loss:0.629256,validation loss:0.629533
epoch 47/600,training loss:0.629191,validation loss:0.629497
epoch 48/600,training loss:0.629128,validation loss:0.629469
epoch 49/600,training loss:0.629114,validation loss:0.629442
epoch 50/600,training loss:0.629077,validation loss:0.629400
epoch 51/600,training loss:0.628980,validation loss:0.629368
epoch 52/600,training loss:0.628984,validation loss:0.629322
epoch 53/600,training loss:0.628927,validation loss:0.629284
epoch 54/600,training loss:0.628884,validation loss:0.629240
epoch 55/600,training loss:0.628831,validation loss:0.629204
epoch 56/600,training loss:0.628767,validation loss:0.629159
epoch 57/600,training loss:0.628739,validation loss:0.629121
epoch 58/600,training loss:0.628657,validation loss:0.629082
epoch 59/600,training loss:0.628625,validation loss:0.629039
epoch 60/600,training loss:0.628548,validation loss:0.628993
epoch 61/600,training loss:0.628486,validation loss:0.628944
epoch 62/600,training loss:0.628424,validation loss:0.628899
epoch 63/600,training loss:0.628376,validation loss:0.628861
epoch 64/600,training loss:0.628326,validation loss:0.628801
epoch 65/600,training loss:0.628218,validation loss:0.628749
epoch 66/600,training loss:0.628184,validation loss:0.628707
epoch 67/600,training loss:0.628138,validation loss:0.628646
epoch 68/600,training loss:0.628093,validation loss:0.628593
epoch 69/600,training loss:0.628004,validation loss:0.628548
epoch 70/600,training loss:0.627936,validation loss:0.628489
epoch 71/600,training loss:0.627835,validation loss:0.628434
epoch 72/600,training loss:0.627807,validation loss:0.628369
epoch 73/600,training loss:0.627707,validation loss:0.628308
epoch 74/600,training loss:0.627648,validation loss:0.628288
epoch 75/600,training loss:0.627588,validation loss:0.628190
epoch 76/600,training loss:0.627501,validation loss:0.628142
epoch 77/600,training loss:0.627404,validation loss:0.628068
epoch 78/600,training loss:0.627349,validation loss:0.628004
epoch 79/600,training loss:0.627249,validation loss:0.627933
epoch 80/600,training loss:0.627180,validation loss:0.627878
epoch 81/600,training loss:0.627088,validation loss:0.627799
epoch 82/600,training loss:0.626998,validation loss:0.627724
epoch 83/600,training loss:0.626954,validation loss:0.627654
epoch 84/600,training loss:0.626835,validation loss:0.627591
epoch 85/600,training loss:0.626730,validation loss:0.627513
epoch 86/600,training loss:0.626634,validation loss:0.627432
epoch 87/600,training loss:0.626560,validation loss:0.627392
epoch 88/600,training loss:0.626482,validation loss:0.627278
epoch 89/600,training loss:0.626334,validation loss:0.627194
epoch 90/600,training loss:0.626251,validation loss:0.627119
epoch 91/600,training loss:0.626175,validation loss:0.627028
epoch 92/600,training loss:0.626036,validation loss:0.626944
epoch 93/600,training loss:0.625919,validation loss:0.626861
epoch 94/600,training loss:0.625816,validation loss:0.626775
epoch 95/600,training loss:0.625701,validation loss:0.626696
epoch 96/600,training loss:0.625578,validation loss:0.626591
epoch 97/600,training loss:0.625501,validation loss:0.626523
epoch 98/600,training loss:0.625386,validation loss:0.626424
epoch 99/600,training loss:0.625273,validation loss:0.626319
epoch 100/600,training loss:0.625138,validation loss:0.626223
epoch 101/600,training loss:0.625053,validation loss:0.626142
epoch 102/600,training loss:0.624896,validation loss:0.626027
epoch 103/600,training loss:0.624751,validation loss:0.625962
epoch 104/600,training loss:0.624645,validation loss:0.625833
epoch 105/600,training loss:0.624521,validation loss:0.625737
epoch 106/600,training loss:0.624386,validation loss:0.625639
epoch 107/600,training loss:0.624290,validation loss:0.625530
epoch 108/600,training loss:0.624135,validation loss:0.625448
epoch 109/600,training loss:0.624003,validation loss:0.625329
epoch 110/600,training loss:0.623849,validation loss:0.625238
epoch 111/600,training loss:0.623728,validation loss:0.625109
epoch 112/600,training loss:0.623594,validation loss:0.625002
epoch 113/600,training loss:0.623454,validation loss:0.624906
epoch 114/600,training loss:0.623290,validation loss:0.624804
epoch 115/600,training loss:0.623162,validation loss:0.624715
epoch 116/600,training loss:0.623036,validation loss:0.624586
epoch 117/600,training loss:0.622892,validation loss:0.624480
epoch 118/600,training loss:0.622704,validation loss:0.624375
epoch 119/600,training loss:0.622624,validation loss:0.624257
epoch 120/600,training loss:0.622447,validation loss:0.624163
epoch 121/600,training loss:0.622313,validation loss:0.624046
epoch 122/600,training loss:0.622184,validation loss:0.623942
epoch 123/600,training loss:0.622037,validation loss:0.623835
epoch 124/600,training loss:0.621871,validation loss:0.623740
epoch 125/600,training loss:0.621724,validation loss:0.623625
epoch 126/600,training loss:0.621583,validation loss:0.623528
epoch 127/600,training loss:0.621428,validation loss:0.623404
epoch 128/600,training loss:0.621292,validation loss:0.623299
epoch 129/600,training loss:0.621141,validation loss:0.623191
epoch 130/600,training loss:0.620986,validation loss:0.623115
epoch 131/600,training loss:0.620833,validation loss:0.622984
epoch 132/600,training loss:0.620676,validation loss:0.622881
epoch 133/600,training loss:0.620527,validation loss:0.622789
epoch 134/600,training loss:0.620429,validation loss:0.622677
epoch 135/600,training loss:0.620267,validation loss:0.622581
epoch 136/600,training loss:0.620102,validation loss:0.622484
epoch 137/600,training loss:0.619944,validation loss:0.622378
epoch 138/600,training loss:0.619822,validation loss:0.622271
epoch 139/600,training loss:0.619708,validation loss:0.622184
epoch 140/600,training loss:0.619522,validation loss:0.622133
epoch 141/600,training loss:0.619394,validation loss:0.621987
epoch 142/600,training loss:0.619214,validation loss:0.621902
epoch 143/600,training loss:0.619053,validation loss:0.621809
epoch 144/600,training loss:0.618953,validation loss:0.621731
epoch 145/600,training loss:0.618782,validation loss:0.621613
epoch 146/600,training loss:0.618642,validation loss:0.621543
epoch 147/600,training loss:0.618487,validation loss:0.621432
epoch 148/600,training loss:0.618363,validation loss:0.621349
epoch 149/600,training loss:0.618201,validation loss:0.621271
epoch 150/600,training loss:0.618086,validation loss:0.621204
epoch 151/600,training loss:0.617960,validation loss:0.621115
epoch 152/600,training loss:0.617841,validation loss:0.621005
epoch 153/600,training loss:0.617671,validation loss:0.620947
epoch 154/600,training loss:0.617544,validation loss:0.620832
epoch 155/600,training loss:0.617408,validation loss:0.620805
epoch 156/600,training loss:0.617286,validation loss:0.620694
epoch 157/600,training loss:0.617127,validation loss:0.620605
epoch 158/600,training loss:0.616977,validation loss:0.620537
epoch 159/600,training loss:0.616898,validation loss:0.620490
epoch 160/600,training loss:0.616776,validation loss:0.620386
epoch 161/600,training loss:0.616633,validation loss:0.620323
epoch 162/600,training loss:0.616490,validation loss:0.620308
epoch 163/600,training loss:0.616391,validation loss:0.620177
epoch 164/600,training loss:0.616278,validation loss:0.620132
epoch 165/600,training loss:0.616091,validation loss:0.620081
epoch 166/600,training loss:0.616029,validation loss:0.620013
epoch 167/600,training loss:0.615869,validation loss:0.619945
epoch 168/600,training loss:0.615744,validation loss:0.619885
epoch 169/600,training loss:0.615604,validation loss:0.619785
epoch 170/600,training loss:0.615488,validation loss:0.619796
epoch 171/600,training loss:0.615406,validation loss:0.619728
epoch 172/600,training loss:0.615271,validation loss:0.619686
epoch 173/600,training loss:0.615152,validation loss:0.619563
epoch 174/600,training loss:0.615086,validation loss:0.619532
epoch 175/600,training loss:0.614903,validation loss:0.619471
epoch 176/600,training loss:0.614775,validation loss:0.619473
epoch 177/600,training loss:0.614694,validation loss:0.619365
epoch 178/600,training loss:0.614576,validation loss:0.619313
epoch 179/600,training loss:0.614444,validation loss:0.619277
epoch 180/600,training loss:0.614384,validation loss:0.619199
epoch 181/600,training loss:0.614225,validation loss:0.619182
epoch 182/600,training loss:0.614115,validation loss:0.619140
epoch 183/600,training loss:0.613991,validation loss:0.619064
epoch 184/600,training loss:0.613923,validation loss:0.619035
epoch 185/600,training loss:0.613800,validation loss:0.618988
epoch 186/600,training loss:0.613706,validation loss:0.618929
epoch 187/600,training loss:0.613592,validation loss:0.618910
epoch 188/600,training loss:0.613475,validation loss:0.618852
epoch 189/600,training loss:0.613398,validation loss:0.618844
epoch 190/600,training loss:0.613269,validation loss:0.618779
epoch 191/600,training loss:0.613219,validation loss:0.618738
epoch 192/600,training loss:0.613081,validation loss:0.618729
epoch 193/600,training loss:0.613034,validation loss:0.618648
epoch 194/600,training loss:0.612908,validation loss:0.618617
epoch 195/600,training loss:0.612792,validation loss:0.618598
epoch 196/600,training loss:0.612733,validation loss:0.618557
epoch 197/600,training loss:0.612581,validation loss:0.618552
epoch 198/600,training loss:0.612493,validation loss:0.618511
epoch 199/600,training loss:0.612401,validation loss:0.618532
epoch 200/600,training loss:0.612310,validation loss:0.618460
epoch 201/600,training loss:0.612242,validation loss:0.618394
epoch 202/600,training loss:0.612150,validation loss:0.618373
epoch 203/600,training loss:0.612046,validation loss:0.618340
epoch 204/600,training loss:0.611953,validation loss:0.618328
epoch 205/600,training loss:0.611865,validation loss:0.618290
epoch 206/600,training loss:0.611811,validation loss:0.618363
epoch 207/600,training loss:0.611676,validation loss:0.618278
epoch 208/600,training loss:0.611628,validation loss:0.618221
epoch 209/600,training loss:0.611514,validation loss:0.618237
epoch 210/600,training loss:0.611411,validation loss:0.618160
epoch 211/600,training loss:0.611397,validation loss:0.618174
epoch 212/600,training loss:0.611230,validation loss:0.618128
epoch 213/600,training loss:0.611178,validation loss:0.618208
epoch 214/600,training loss:0.611094,validation loss:0.618067
epoch 215/600,training loss:0.611034,validation loss:0.618066
epoch 216/600,training loss:0.610920,validation loss:0.618069
epoch 217/600,training loss:0.610842,validation loss:0.618008
