epoch 0/200,training loss:0.696548,validation loss:0.689888
epoch 1/200,training loss:0.688367,validation loss:0.687103
epoch 2/200,training loss:0.685670,validation loss:0.684463
epoch 3/200,training loss:0.682755,validation loss:0.681334
epoch 4/200,training loss:0.679319,validation loss:0.677551
epoch 5/200,training loss:0.675527,validation loss:0.673619
epoch 6/200,training loss:0.671608,validation loss:0.669718
epoch 7/200,training loss:0.667857,validation loss:0.665990
epoch 8/200,training loss:0.664329,validation loss:0.663106
epoch 9/200,training loss:0.661337,validation loss:0.660204
epoch 10/200,training loss:0.659301,validation loss:0.657869
epoch 11/200,training loss:0.656824,validation loss:0.655820
epoch 12/200,training loss:0.655090,validation loss:0.654778
epoch 13/200,training loss:0.653756,validation loss:0.653284
epoch 14/200,training loss:0.652722,validation loss:0.652368
epoch 15/200,training loss:0.651533,validation loss:0.650855
epoch 16/200,training loss:0.650777,validation loss:0.650226
epoch 17/200,training loss:0.649896,validation loss:0.649435
epoch 18/200,training loss:0.649180,validation loss:0.649082
epoch 19/200,training loss:0.648283,validation loss:0.648403
epoch 20/200,training loss:0.647772,validation loss:0.647552
epoch 21/200,training loss:0.647265,validation loss:0.647241
epoch 22/200,training loss:0.646876,validation loss:0.646346
epoch 23/200,training loss:0.646498,validation loss:0.646122
epoch 24/200,training loss:0.646070,validation loss:0.645914
epoch 25/200,training loss:0.645722,validation loss:0.645467
epoch 26/200,training loss:0.645322,validation loss:0.645344
epoch 27/200,training loss:0.645005,validation loss:0.644796
epoch 28/200,training loss:0.644625,validation loss:0.644540
epoch 29/200,training loss:0.644317,validation loss:0.644191
epoch 30/200,training loss:0.643880,validation loss:0.643965
epoch 31/200,training loss:0.643608,validation loss:0.644016
epoch 32/200,training loss:0.643596,validation loss:0.643722
epoch 33/200,training loss:0.643094,validation loss:0.643212
epoch 34/200,training loss:0.643169,validation loss:0.643117
epoch 35/200,training loss:0.642817,validation loss:0.642769
epoch 36/200,training loss:0.642886,validation loss:0.642793
epoch 37/200,training loss:0.642498,validation loss:0.642692
epoch 38/200,training loss:0.642181,validation loss:0.642218
epoch 39/200,training loss:0.641994,validation loss:0.642475
epoch 40/200,training loss:0.641990,validation loss:0.642148
epoch 41/200,training loss:0.641899,validation loss:0.641830
epoch 42/200,training loss:0.641869,validation loss:0.641719
epoch 43/200,training loss:0.641525,validation loss:0.641714
epoch 44/200,training loss:0.641379,validation loss:0.641525
epoch 45/200,training loss:0.641373,validation loss:0.641276
epoch 46/200,training loss:0.641129,validation loss:0.641240
epoch 47/200,training loss:0.641036,validation loss:0.641186
epoch 48/200,training loss:0.640902,validation loss:0.641081
epoch 49/200,training loss:0.640854,validation loss:0.640925
epoch 50/200,training loss:0.640752,validation loss:0.640995
epoch 51/200,training loss:0.640681,validation loss:0.640562
epoch 52/200,training loss:0.640901,validation loss:0.640953
epoch 53/200,training loss:0.640579,validation loss:0.640824
epoch 54/200,training loss:0.640444,validation loss:0.640577
epoch 55/200,training loss:0.640358,validation loss:0.640545
epoch 56/200,training loss:0.640176,validation loss:0.640775
epoch 57/200,training loss:0.640211,validation loss:0.640453
epoch 58/200,training loss:0.640190,validation loss:0.640081
epoch 59/200,training loss:0.640094,validation loss:0.640623
epoch 60/200,training loss:0.640028,validation loss:0.640423
epoch 61/200,training loss:0.639776,validation loss:0.640454
epoch 62/200,training loss:0.640103,validation loss:0.640185
epoch 63/200,training loss:0.640097,validation loss:0.639929
epoch 64/200,training loss:0.639867,validation loss:0.640319
epoch 65/200,training loss:0.639664,validation loss:0.640044
epoch 66/200,training loss:0.639844,validation loss:0.640069
epoch 67/200,training loss:0.639803,validation loss:0.639609
epoch 68/200,training loss:0.639807,validation loss:0.639856
epoch 69/200,training loss:0.639519,validation loss:0.639566
epoch 70/200,training loss:0.639640,validation loss:0.639706
epoch 71/200,training loss:0.639549,validation loss:0.640058
epoch 72/200,training loss:0.639483,validation loss:0.639695
epoch 73/200,training loss:0.639527,validation loss:0.639786
epoch 74/200,training loss:0.639599,validation loss:0.639703
epoch 75/200,training loss:0.639365,validation loss:0.639707
epoch 76/200,training loss:0.639448,validation loss:0.639809
epoch 77/200,training loss:0.639174,validation loss:0.639778
epoch 78/200,training loss:0.639640,validation loss:0.639590
epoch 79/200,training loss:0.639341,validation loss:0.639803
epoch 80/200,training loss:0.639307,validation loss:0.639615
epoch 81/200,training loss:0.639354,validation loss:0.640054
epoch 82/200,training loss:0.639200,validation loss:0.639522
epoch 83/200,training loss:0.639380,validation loss:0.639430
epoch 84/200,training loss:0.639134,validation loss:0.639459
epoch 85/200,training loss:0.639312,validation loss:0.639504
epoch 86/200,training loss:0.639126,validation loss:0.639439
epoch 87/200,training loss:0.639290,validation loss:0.639350
epoch 88/200,training loss:0.639148,validation loss:0.639844
epoch 89/200,training loss:0.639158,validation loss:0.639520
epoch 90/200,training loss:0.639208,validation loss:0.639504
epoch 91/200,training loss:0.638958,validation loss:0.639556
epoch 92/200,training loss:0.639197,validation loss:0.639191
epoch 93/200,training loss:0.639257,validation loss:0.639511
epoch 94/200,training loss:0.638999,validation loss:0.639663
epoch 95/200,training loss:0.638969,validation loss:0.639166
epoch 96/200,training loss:0.639022,validation loss:0.639256
epoch 97/200,training loss:0.638978,validation loss:0.639607
epoch 98/200,training loss:0.639093,validation loss:0.639144
epoch 99/200,training loss:0.638999,validation loss:0.639277
epoch 100/200,training loss:0.639051,validation loss:0.639379
epoch 101/200,training loss:0.639079,validation loss:0.639300
epoch 102/200,training loss:0.638897,validation loss:0.639190
epoch 103/200,training loss:0.639179,validation loss:0.639056
epoch 104/200,training loss:0.638919,validation loss:0.639552
epoch 105/200,training loss:0.638806,validation loss:0.639102
epoch 106/200,training loss:0.638984,validation loss:0.639213
epoch 107/200,training loss:0.639038,validation loss:0.639039
epoch 108/200,training loss:0.638836,validation loss:0.639070
epoch 109/200,training loss:0.638911,validation loss:0.639196
epoch 110/200,training loss:0.638822,validation loss:0.639301
epoch 111/200,training loss:0.639179,validation loss:0.639364
epoch 112/200,training loss:0.639025,validation loss:0.639278
epoch 113/200,training loss:0.638895,validation loss:0.639152
epoch 114/200,training loss:0.638716,validation loss:0.639242
epoch 115/200,training loss:0.639014,validation loss:0.639102
epoch 116/200,training loss:0.638901,validation loss:0.639058
epoch 117/200,training loss:0.638653,validation loss:0.639496
epoch 118/200,training loss:0.638776,validation loss:0.639065
epoch 119/200,training loss:0.638799,validation loss:0.639072
epoch 120/200,training loss:0.639015,validation loss:0.639389
epoch 121/200,training loss:0.638956,validation loss:0.639124
epoch 122/200,training loss:0.638722,validation loss:0.639248
epoch 123/200,training loss:0.639024,validation loss:0.639235
epoch 124/200,training loss:0.638713,validation loss:0.639176
epoch 125/200,training loss:0.638838,validation loss:0.639153
epoch 126/200,training loss:0.638816,validation loss:0.639161
epoch 127/200,training loss:0.638804,validation loss:0.638925
epoch 128/200,training loss:0.638805,validation loss:0.639095
epoch 129/200,training loss:0.638686,validation loss:0.639038
epoch 130/200,training loss:0.638652,validation loss:0.639529
epoch 131/200,training loss:0.638777,validation loss:0.639217
epoch 132/200,training loss:0.638737,validation loss:0.639212
epoch 133/200,training loss:0.638895,validation loss:0.639412
epoch 134/200,training loss:0.638736,validation loss:0.639120
epoch 135/200,training loss:0.638768,validation loss:0.639129
epoch 136/200,training loss:0.638757,validation loss:0.639119
epoch 137/200,training loss:0.638655,validation loss:0.639109
epoch 138/200,training loss:0.638801,validation loss:0.639065
epoch 139/200,training loss:0.638765,validation loss:0.639070
epoch 140/200,training loss:0.638821,validation loss:0.639110
epoch 141/200,training loss:0.638710,validation loss:0.639226
epoch 142/200,training loss:0.638768,validation loss:0.639102
epoch 143/200,training loss:0.638452,validation loss:0.638980
epoch 144/200,training loss:0.638631,validation loss:0.638898
epoch 145/200,training loss:0.638813,validation loss:0.639160
epoch 146/200,training loss:0.638726,validation loss:0.639320
epoch 147/200,training loss:0.638732,validation loss:0.638857
epoch 148/200,training loss:0.638693,validation loss:0.638704
epoch 149/200,training loss:0.638733,validation loss:0.639053
epoch 150/200,training loss:0.638786,validation loss:0.639057
epoch 151/200,training loss:0.638584,validation loss:0.639235
epoch 152/200,training loss:0.638628,validation loss:0.638768
epoch 153/200,training loss:0.638635,validation loss:0.639058
epoch 154/200,training loss:0.638655,validation loss:0.638943
epoch 155/200,training loss:0.638865,validation loss:0.638993
epoch 156/200,training loss:0.638689,validation loss:0.638944
epoch 157/200,training loss:0.638784,validation loss:0.639407
epoch 158/200,training loss:0.638823,validation loss:0.639211
epoch 159/200,training loss:0.638546,validation loss:0.639113
epoch 160/200,training loss:0.638523,validation loss:0.638836
epoch 161/200,training loss:0.638855,validation loss:0.639105
epoch 162/200,training loss:0.638438,validation loss:0.638936
epoch 163/200,training loss:0.638577,validation loss:0.639112
epoch 164/200,training loss:0.638627,validation loss:0.639157
epoch 165/200,training loss:0.638570,validation loss:0.639067
