epoch 0/800,training loss:0.693010,validation loss:0.692399
epoch 1/800,training loss:0.692269,validation loss:0.692276
epoch 2/800,training loss:0.692217,validation loss:0.692248
epoch 3/800,training loss:0.692189,validation loss:0.692220
epoch 4/800,training loss:0.692165,validation loss:0.692190
epoch 5/800,training loss:0.692128,validation loss:0.692157
epoch 6/800,training loss:0.692095,validation loss:0.692122
epoch 7/800,training loss:0.692051,validation loss:0.692082
epoch 8/800,training loss:0.692013,validation loss:0.692037
epoch 9/800,training loss:0.691965,validation loss:0.691990
epoch 10/800,training loss:0.691913,validation loss:0.691938
epoch 11/800,training loss:0.691860,validation loss:0.691884
epoch 12/800,training loss:0.691803,validation loss:0.691825
epoch 13/800,training loss:0.691740,validation loss:0.691763
epoch 14/800,training loss:0.691675,validation loss:0.691698
epoch 15/800,training loss:0.691611,validation loss:0.691630
epoch 16/800,training loss:0.691537,validation loss:0.691556
epoch 17/800,training loss:0.691463,validation loss:0.691477
epoch 18/800,training loss:0.691379,validation loss:0.691395
epoch 19/800,training loss:0.691286,validation loss:0.691304
epoch 20/800,training loss:0.691192,validation loss:0.691207
epoch 21/800,training loss:0.691095,validation loss:0.691102
epoch 22/800,training loss:0.690973,validation loss:0.690987
epoch 23/800,training loss:0.690852,validation loss:0.690862
epoch 24/800,training loss:0.690722,validation loss:0.690725
epoch 25/800,training loss:0.690571,validation loss:0.690572
epoch 26/800,training loss:0.690411,validation loss:0.690407
epoch 27/800,training loss:0.690239,validation loss:0.690222
epoch 28/800,training loss:0.690040,validation loss:0.690017
epoch 29/800,training loss:0.689811,validation loss:0.689790
epoch 30/800,training loss:0.689567,validation loss:0.689536
epoch 31/800,training loss:0.689293,validation loss:0.689253
epoch 32/800,training loss:0.688978,validation loss:0.688935
epoch 33/800,training loss:0.688642,validation loss:0.688579
epoch 34/800,training loss:0.688248,validation loss:0.688176
epoch 35/800,training loss:0.687811,validation loss:0.687729
epoch 36/800,training loss:0.687327,validation loss:0.687224
epoch 37/800,training loss:0.686793,validation loss:0.686658
epoch 38/800,training loss:0.686171,validation loss:0.686027
epoch 39/800,training loss:0.685500,validation loss:0.685327
epoch 40/800,training loss:0.684749,validation loss:0.684536
epoch 41/800,training loss:0.683890,validation loss:0.683683
epoch 42/800,training loss:0.682975,validation loss:0.682733
epoch 43/800,training loss:0.681973,validation loss:0.681697
epoch 44/800,training loss:0.680872,validation loss:0.680596
epoch 45/800,training loss:0.679714,validation loss:0.679423
epoch 46/800,training loss:0.678486,validation loss:0.678202
epoch 47/800,training loss:0.677214,validation loss:0.676948
epoch 48/800,training loss:0.675929,validation loss:0.675671
epoch 49/800,training loss:0.674646,validation loss:0.674417
epoch 50/800,training loss:0.673367,validation loss:0.673214
epoch 51/800,training loss:0.672156,validation loss:0.672033
epoch 52/800,training loss:0.670983,validation loss:0.670946
epoch 53/800,training loss:0.669922,validation loss:0.669917
epoch 54/800,training loss:0.668918,validation loss:0.668968
epoch 55/800,training loss:0.667964,validation loss:0.668109
epoch 56/800,training loss:0.667126,validation loss:0.667352
epoch 57/800,training loss:0.666388,validation loss:0.666616
epoch 58/800,training loss:0.665668,validation loss:0.665949
epoch 59/800,training loss:0.665026,validation loss:0.665367
epoch 60/800,training loss:0.664438,validation loss:0.664819
epoch 61/800,training loss:0.663925,validation loss:0.664342
epoch 62/800,training loss:0.663426,validation loss:0.663890
epoch 63/800,training loss:0.663015,validation loss:0.663521
epoch 64/800,training loss:0.662606,validation loss:0.663100
epoch 65/800,training loss:0.662212,validation loss:0.662760
epoch 66/800,training loss:0.661870,validation loss:0.662458
epoch 67/800,training loss:0.661587,validation loss:0.662180
epoch 68/800,training loss:0.661302,validation loss:0.661915
epoch 69/800,training loss:0.661015,validation loss:0.661667
epoch 70/800,training loss:0.660797,validation loss:0.661451
epoch 71/800,training loss:0.660565,validation loss:0.661246
epoch 72/800,training loss:0.660391,validation loss:0.661061
epoch 73/800,training loss:0.660183,validation loss:0.660890
epoch 74/800,training loss:0.660005,validation loss:0.660734
epoch 75/800,training loss:0.659833,validation loss:0.660600
epoch 76/800,training loss:0.659686,validation loss:0.660465
epoch 77/800,training loss:0.659539,validation loss:0.660329
epoch 78/800,training loss:0.659423,validation loss:0.660221
epoch 79/800,training loss:0.659290,validation loss:0.660126
epoch 80/800,training loss:0.659149,validation loss:0.660018
epoch 81/800,training loss:0.659063,validation loss:0.659931
epoch 82/800,training loss:0.658961,validation loss:0.659834
epoch 83/800,training loss:0.658850,validation loss:0.659750
epoch 84/800,training loss:0.658755,validation loss:0.659666
epoch 85/800,training loss:0.658674,validation loss:0.659591
epoch 86/800,training loss:0.658611,validation loss:0.659526
epoch 87/800,training loss:0.658523,validation loss:0.659459
epoch 88/800,training loss:0.658421,validation loss:0.659399
epoch 89/800,training loss:0.658343,validation loss:0.659357
epoch 90/800,training loss:0.658313,validation loss:0.659296
epoch 91/800,training loss:0.658242,validation loss:0.659258
epoch 92/800,training loss:0.658138,validation loss:0.659193
epoch 93/800,training loss:0.658069,validation loss:0.659141
epoch 94/800,training loss:0.658066,validation loss:0.659100
epoch 95/800,training loss:0.657987,validation loss:0.659077
epoch 96/800,training loss:0.657933,validation loss:0.659017
epoch 97/800,training loss:0.657858,validation loss:0.658974
epoch 98/800,training loss:0.657848,validation loss:0.658939
epoch 99/800,training loss:0.657818,validation loss:0.658902
epoch 100/800,training loss:0.657746,validation loss:0.658880
epoch 101/800,training loss:0.657676,validation loss:0.658883
epoch 102/800,training loss:0.657667,validation loss:0.658810
epoch 103/800,training loss:0.657583,validation loss:0.658785
epoch 104/800,training loss:0.657562,validation loss:0.658762
epoch 105/800,training loss:0.657523,validation loss:0.658724
epoch 106/800,training loss:0.657465,validation loss:0.658752
epoch 107/800,training loss:0.657415,validation loss:0.658672
epoch 108/800,training loss:0.657413,validation loss:0.658650
epoch 109/800,training loss:0.657337,validation loss:0.658622
epoch 110/800,training loss:0.657305,validation loss:0.658600
epoch 111/800,training loss:0.657258,validation loss:0.658574
epoch 112/800,training loss:0.657224,validation loss:0.658552
epoch 113/800,training loss:0.657193,validation loss:0.658570
epoch 114/800,training loss:0.657155,validation loss:0.658506
epoch 115/800,training loss:0.657143,validation loss:0.658587
epoch 116/800,training loss:0.657065,validation loss:0.658476
epoch 117/800,training loss:0.657056,validation loss:0.658463
epoch 118/800,training loss:0.657023,validation loss:0.658434
epoch 119/800,training loss:0.656979,validation loss:0.658467
epoch 120/800,training loss:0.656944,validation loss:0.658412
epoch 121/800,training loss:0.656925,validation loss:0.658385
epoch 122/800,training loss:0.656914,validation loss:0.658368
epoch 123/800,training loss:0.656859,validation loss:0.658358
epoch 124/800,training loss:0.656836,validation loss:0.658323
epoch 125/800,training loss:0.656794,validation loss:0.658303
epoch 126/800,training loss:0.656751,validation loss:0.658288
epoch 127/800,training loss:0.656769,validation loss:0.658270
