epoch 0/600,training loss:0.693344,validation loss:0.692321
epoch 1/600,training loss:0.692166,validation loss:0.692176
epoch 2/600,training loss:0.691992,validation loss:0.691930
epoch 3/600,training loss:0.691743,validation loss:0.691720
epoch 4/600,training loss:0.691506,validation loss:0.691549
epoch 5/600,training loss:0.691367,validation loss:0.691363
epoch 6/600,training loss:0.691167,validation loss:0.691221
epoch 7/600,training loss:0.690924,validation loss:0.690879
epoch 8/600,training loss:0.690769,validation loss:0.690722
epoch 9/600,training loss:0.690456,validation loss:0.690538
epoch 10/600,training loss:0.690241,validation loss:0.690211
epoch 11/600,training loss:0.690010,validation loss:0.689820
epoch 12/600,training loss:0.689674,validation loss:0.689738
epoch 13/600,training loss:0.689381,validation loss:0.689308
epoch 14/600,training loss:0.689128,validation loss:0.689071
epoch 15/600,training loss:0.688636,validation loss:0.688594
epoch 16/600,training loss:0.688197,validation loss:0.688306
epoch 17/600,training loss:0.687843,validation loss:0.688018
epoch 18/600,training loss:0.687428,validation loss:0.687354
epoch 19/600,training loss:0.686909,validation loss:0.686894
epoch 20/600,training loss:0.686363,validation loss:0.686421
epoch 21/600,training loss:0.685840,validation loss:0.685778
epoch 22/600,training loss:0.685163,validation loss:0.685275
epoch 23/600,training loss:0.684502,validation loss:0.684654
epoch 24/600,training loss:0.683750,validation loss:0.684058
epoch 25/600,training loss:0.683386,validation loss:0.683566
epoch 26/600,training loss:0.682594,validation loss:0.682869
epoch 27/600,training loss:0.681783,validation loss:0.682115
epoch 28/600,training loss:0.681472,validation loss:0.681423
epoch 29/600,training loss:0.680478,validation loss:0.680610
epoch 30/600,training loss:0.679919,validation loss:0.680162
epoch 31/600,training loss:0.679326,validation loss:0.679574
epoch 32/600,training loss:0.678593,validation loss:0.678781
epoch 33/600,training loss:0.678200,validation loss:0.678378
epoch 34/600,training loss:0.677817,validation loss:0.678244
epoch 35/600,training loss:0.677475,validation loss:0.677744
epoch 36/600,training loss:0.676778,validation loss:0.676865
epoch 37/600,training loss:0.676617,validation loss:0.676838
epoch 38/600,training loss:0.675990,validation loss:0.676356
epoch 39/600,training loss:0.675343,validation loss:0.675994
epoch 40/600,training loss:0.674840,validation loss:0.675490
epoch 41/600,training loss:0.674846,validation loss:0.674908
epoch 42/600,training loss:0.674335,validation loss:0.674968
epoch 43/600,training loss:0.674117,validation loss:0.674195
epoch 44/600,training loss:0.673707,validation loss:0.673793
epoch 45/600,training loss:0.673346,validation loss:0.673833
epoch 46/600,training loss:0.673006,validation loss:0.673535
epoch 47/600,training loss:0.672859,validation loss:0.673231
epoch 48/600,training loss:0.672510,validation loss:0.673126
epoch 49/600,training loss:0.672032,validation loss:0.672794
epoch 50/600,training loss:0.672080,validation loss:0.672749
epoch 51/600,training loss:0.671878,validation loss:0.672443
epoch 52/600,training loss:0.671491,validation loss:0.672036
epoch 53/600,training loss:0.671288,validation loss:0.672263
epoch 54/600,training loss:0.671336,validation loss:0.671378
epoch 55/600,training loss:0.670776,validation loss:0.671720
epoch 56/600,training loss:0.670578,validation loss:0.671189
epoch 57/600,training loss:0.670374,validation loss:0.671035
epoch 58/600,training loss:0.670417,validation loss:0.671180
epoch 59/600,training loss:0.669954,validation loss:0.670708
epoch 60/600,training loss:0.670114,validation loss:0.670567
epoch 61/600,training loss:0.669543,validation loss:0.670748
epoch 62/600,training loss:0.669451,validation loss:0.670122
epoch 63/600,training loss:0.669241,validation loss:0.670131
epoch 64/600,training loss:0.669346,validation loss:0.670020
epoch 65/600,training loss:0.669112,validation loss:0.669969
epoch 66/600,training loss:0.668912,validation loss:0.669799
epoch 67/600,training loss:0.668524,validation loss:0.669049
epoch 68/600,training loss:0.668976,validation loss:0.669412
epoch 69/600,training loss:0.668498,validation loss:0.669270
epoch 70/600,training loss:0.668300,validation loss:0.669245
epoch 71/600,training loss:0.668263,validation loss:0.669041
epoch 72/600,training loss:0.668262,validation loss:0.669012
epoch 73/600,training loss:0.667840,validation loss:0.668660
epoch 74/600,training loss:0.667866,validation loss:0.668821
epoch 75/600,training loss:0.667613,validation loss:0.668487
epoch 76/600,training loss:0.667876,validation loss:0.668376
epoch 77/600,training loss:0.667477,validation loss:0.668863
epoch 78/600,training loss:0.667507,validation loss:0.668442
epoch 79/600,training loss:0.667404,validation loss:0.668132
epoch 80/600,training loss:0.667173,validation loss:0.668357
epoch 81/600,training loss:0.666941,validation loss:0.668109
epoch 82/600,training loss:0.666897,validation loss:0.668068
epoch 83/600,training loss:0.666989,validation loss:0.667471
epoch 84/600,training loss:0.667023,validation loss:0.667598
epoch 85/600,training loss:0.666547,validation loss:0.667459
epoch 86/600,training loss:0.666800,validation loss:0.667368
epoch 87/600,training loss:0.666441,validation loss:0.667543
epoch 88/600,training loss:0.666578,validation loss:0.667630
epoch 89/600,training loss:0.665911,validation loss:0.667017
epoch 90/600,training loss:0.666224,validation loss:0.667205
epoch 91/600,training loss:0.666302,validation loss:0.666740
epoch 92/600,training loss:0.666017,validation loss:0.667007
epoch 93/600,training loss:0.665921,validation loss:0.667126
epoch 94/600,training loss:0.666152,validation loss:0.667083
epoch 95/600,training loss:0.666016,validation loss:0.666729
epoch 96/600,training loss:0.665839,validation loss:0.666927
epoch 97/600,training loss:0.665825,validation loss:0.666214
epoch 98/600,training loss:0.665530,validation loss:0.666261
epoch 99/600,training loss:0.665642,validation loss:0.666410
epoch 100/600,training loss:0.665397,validation loss:0.666423
epoch 101/600,training loss:0.665535,validation loss:0.666667
epoch 102/600,training loss:0.665209,validation loss:0.666122
epoch 103/600,training loss:0.665264,validation loss:0.666326
epoch 104/600,training loss:0.665269,validation loss:0.666263
epoch 105/600,training loss:0.665144,validation loss:0.666299
epoch 106/600,training loss:0.664865,validation loss:0.665839
epoch 107/600,training loss:0.664844,validation loss:0.665958
epoch 108/600,training loss:0.665001,validation loss:0.665909
epoch 109/600,training loss:0.665012,validation loss:0.665716
epoch 110/600,training loss:0.664790,validation loss:0.665774
epoch 111/600,training loss:0.664627,validation loss:0.665340
epoch 112/600,training loss:0.664470,validation loss:0.665290
epoch 113/600,training loss:0.664648,validation loss:0.665234
epoch 114/600,training loss:0.664386,validation loss:0.665642
epoch 115/600,training loss:0.664773,validation loss:0.665489
epoch 116/600,training loss:0.664428,validation loss:0.665255
epoch 117/600,training loss:0.664314,validation loss:0.665197
epoch 118/600,training loss:0.664379,validation loss:0.665206
epoch 119/600,training loss:0.664268,validation loss:0.665520
epoch 120/600,training loss:0.664216,validation loss:0.665350
epoch 121/600,training loss:0.664358,validation loss:0.665173
epoch 122/600,training loss:0.664023,validation loss:0.665265
epoch 123/600,training loss:0.664104,validation loss:0.665154
epoch 124/600,training loss:0.664001,validation loss:0.664793
