epoch 0/800,training loss:0.695614,validation loss:0.692588
epoch 1/800,training loss:0.692554,validation loss:0.692512
epoch 2/800,training loss:0.692560,validation loss:0.692470
epoch 3/800,training loss:0.692447,validation loss:0.692528
epoch 4/800,training loss:0.692455,validation loss:0.692424
epoch 5/800,training loss:0.692425,validation loss:0.692444
epoch 6/800,training loss:0.692329,validation loss:0.692382
epoch 7/800,training loss:0.692298,validation loss:0.692391
epoch 8/800,training loss:0.692313,validation loss:0.692317
epoch 9/800,training loss:0.692269,validation loss:0.692356
epoch 10/800,training loss:0.692199,validation loss:0.692312
epoch 11/800,training loss:0.692229,validation loss:0.692298
epoch 12/800,training loss:0.692211,validation loss:0.692384
epoch 13/800,training loss:0.692224,validation loss:0.692228
epoch 14/800,training loss:0.692130,validation loss:0.692240
epoch 15/800,training loss:0.692125,validation loss:0.692173
epoch 16/800,training loss:0.692121,validation loss:0.692148
epoch 17/800,training loss:0.692011,validation loss:0.692127
epoch 18/800,training loss:0.692076,validation loss:0.692123
epoch 19/800,training loss:0.692008,validation loss:0.692010
epoch 20/800,training loss:0.692001,validation loss:0.692055
epoch 21/800,training loss:0.691920,validation loss:0.691978
epoch 22/800,training loss:0.691945,validation loss:0.691982
epoch 23/800,training loss:0.691872,validation loss:0.691940
epoch 24/800,training loss:0.691869,validation loss:0.691928
epoch 25/800,training loss:0.691769,validation loss:0.691900
epoch 26/800,training loss:0.691744,validation loss:0.691842
epoch 27/800,training loss:0.691668,validation loss:0.691864
epoch 28/800,training loss:0.691651,validation loss:0.691687
epoch 29/800,training loss:0.691670,validation loss:0.691752
epoch 30/800,training loss:0.691515,validation loss:0.691606
epoch 31/800,training loss:0.691504,validation loss:0.691646
epoch 32/800,training loss:0.691402,validation loss:0.691595
epoch 33/800,training loss:0.691415,validation loss:0.691580
epoch 34/800,training loss:0.691338,validation loss:0.691424
epoch 35/800,training loss:0.691258,validation loss:0.691253
epoch 36/800,training loss:0.691223,validation loss:0.691258
epoch 37/800,training loss:0.691197,validation loss:0.691313
epoch 38/800,training loss:0.691028,validation loss:0.690981
epoch 39/800,training loss:0.690935,validation loss:0.690914
epoch 40/800,training loss:0.690842,validation loss:0.691050
epoch 41/800,training loss:0.690702,validation loss:0.690693
epoch 42/800,training loss:0.690658,validation loss:0.690772
epoch 43/800,training loss:0.690422,validation loss:0.690630
epoch 44/800,training loss:0.690358,validation loss:0.690250
epoch 45/800,training loss:0.690162,validation loss:0.690227
epoch 46/800,training loss:0.690147,validation loss:0.690083
epoch 47/800,training loss:0.689849,validation loss:0.689794
epoch 48/800,training loss:0.689589,validation loss:0.689673
epoch 49/800,training loss:0.689510,validation loss:0.689313
epoch 50/800,training loss:0.689277,validation loss:0.689124
epoch 51/800,training loss:0.688907,validation loss:0.688968
epoch 52/800,training loss:0.688617,validation loss:0.688728
epoch 53/800,training loss:0.688393,validation loss:0.688304
epoch 54/800,training loss:0.688113,validation loss:0.688014
epoch 55/800,training loss:0.687729,validation loss:0.687748
epoch 56/800,training loss:0.687427,validation loss:0.687488
epoch 57/800,training loss:0.686962,validation loss:0.687080
epoch 58/800,training loss:0.686596,validation loss:0.686540
epoch 59/800,training loss:0.686254,validation loss:0.686228
epoch 60/800,training loss:0.685569,validation loss:0.685589
epoch 61/800,training loss:0.685352,validation loss:0.685440
epoch 62/800,training loss:0.684807,validation loss:0.685095
epoch 63/800,training loss:0.684282,validation loss:0.684495
epoch 64/800,training loss:0.683966,validation loss:0.684030
epoch 65/800,training loss:0.683270,validation loss:0.683489
epoch 66/800,training loss:0.683147,validation loss:0.682844
epoch 67/800,training loss:0.682403,validation loss:0.682777
epoch 68/800,training loss:0.682021,validation loss:0.682335
epoch 69/800,training loss:0.681470,validation loss:0.682072
epoch 70/800,training loss:0.680920,validation loss:0.681417
epoch 71/800,training loss:0.680410,validation loss:0.680767
epoch 72/800,training loss:0.679955,validation loss:0.680054
epoch 73/800,training loss:0.679983,validation loss:0.679844
epoch 74/800,training loss:0.679529,validation loss:0.679655
epoch 75/800,training loss:0.678901,validation loss:0.679680
epoch 76/800,training loss:0.678538,validation loss:0.678880
epoch 77/800,training loss:0.678376,validation loss:0.678861
epoch 78/800,training loss:0.677674,validation loss:0.677827
epoch 79/800,training loss:0.677538,validation loss:0.677770
epoch 80/800,training loss:0.676966,validation loss:0.677711
epoch 81/800,training loss:0.677026,validation loss:0.677548
epoch 82/800,training loss:0.676697,validation loss:0.676623
epoch 83/800,training loss:0.676156,validation loss:0.676611
epoch 84/800,training loss:0.675968,validation loss:0.676037
epoch 85/800,training loss:0.675412,validation loss:0.676309
epoch 86/800,training loss:0.675380,validation loss:0.675486
epoch 87/800,training loss:0.674975,validation loss:0.675591
epoch 88/800,training loss:0.674474,validation loss:0.675562
epoch 89/800,training loss:0.674618,validation loss:0.674767
epoch 90/800,training loss:0.674427,validation loss:0.674446
epoch 91/800,training loss:0.673940,validation loss:0.674364
epoch 92/800,training loss:0.673833,validation loss:0.674138
epoch 93/800,training loss:0.673625,validation loss:0.673457
epoch 94/800,training loss:0.673524,validation loss:0.674204
epoch 95/800,training loss:0.673028,validation loss:0.673089
epoch 96/800,training loss:0.672822,validation loss:0.673782
epoch 97/800,training loss:0.672586,validation loss:0.673086
epoch 98/800,training loss:0.672594,validation loss:0.672878
epoch 99/800,training loss:0.672233,validation loss:0.672942
epoch 100/800,training loss:0.672096,validation loss:0.672398
epoch 101/800,training loss:0.671914,validation loss:0.672664
epoch 102/800,training loss:0.671770,validation loss:0.672458
epoch 103/800,training loss:0.671624,validation loss:0.671835
epoch 104/800,training loss:0.671280,validation loss:0.671764
epoch 105/800,training loss:0.671035,validation loss:0.671253
epoch 106/800,training loss:0.671108,validation loss:0.671147
epoch 107/800,training loss:0.670931,validation loss:0.671640
epoch 108/800,training loss:0.670693,validation loss:0.671263
epoch 109/800,training loss:0.670275,validation loss:0.671249
epoch 110/800,training loss:0.670128,validation loss:0.671087
epoch 111/800,training loss:0.670349,validation loss:0.670560
epoch 112/800,training loss:0.670195,validation loss:0.670886
epoch 113/800,training loss:0.669782,validation loss:0.670317
epoch 114/800,training loss:0.669920,validation loss:0.670826
epoch 115/800,training loss:0.669428,validation loss:0.670386
epoch 116/800,training loss:0.669467,validation loss:0.670290
epoch 117/800,training loss:0.669173,validation loss:0.670228
epoch 118/800,training loss:0.669108,validation loss:0.670090
epoch 119/800,training loss:0.669313,validation loss:0.669813
epoch 120/800,training loss:0.668875,validation loss:0.669676
epoch 121/800,training loss:0.668846,validation loss:0.669902
epoch 122/800,training loss:0.668802,validation loss:0.669532
epoch 123/800,training loss:0.668576,validation loss:0.669287
epoch 124/800,training loss:0.668486,validation loss:0.669352
epoch 125/800,training loss:0.668441,validation loss:0.669160
epoch 126/800,training loss:0.668366,validation loss:0.669356
epoch 127/800,training loss:0.668350,validation loss:0.668849
epoch 128/800,training loss:0.667942,validation loss:0.669366
epoch 129/800,training loss:0.667767,validation loss:0.668740
epoch 130/800,training loss:0.667964,validation loss:0.668856
epoch 131/800,training loss:0.667666,validation loss:0.668380
epoch 132/800,training loss:0.667794,validation loss:0.668561
epoch 133/800,training loss:0.667598,validation loss:0.668679
epoch 134/800,training loss:0.667703,validation loss:0.668084
epoch 135/800,training loss:0.667540,validation loss:0.668336
epoch 136/800,training loss:0.667657,validation loss:0.668036
epoch 137/800,training loss:0.667334,validation loss:0.668510
epoch 138/800,training loss:0.667304,validation loss:0.668144
epoch 139/800,training loss:0.667175,validation loss:0.667937
epoch 140/800,training loss:0.667256,validation loss:0.667626
epoch 141/800,training loss:0.667116,validation loss:0.667918
epoch 142/800,training loss:0.667071,validation loss:0.667895
epoch 143/800,training loss:0.666699,validation loss:0.668134
epoch 144/800,training loss:0.666868,validation loss:0.667672
