epoch 0/800,training loss:0.694840,validation loss:0.692679
epoch 1/800,training loss:0.692560,validation loss:0.692386
epoch 2/800,training loss:0.692475,validation loss:0.692398
epoch 3/800,training loss:0.692324,validation loss:0.692331
epoch 4/800,training loss:0.692304,validation loss:0.692385
epoch 5/800,training loss:0.692238,validation loss:0.692262
epoch 6/800,training loss:0.692252,validation loss:0.692288
epoch 7/800,training loss:0.692121,validation loss:0.692197
epoch 8/800,training loss:0.692142,validation loss:0.692089
epoch 9/800,training loss:0.692141,validation loss:0.692132
epoch 10/800,training loss:0.692110,validation loss:0.692128
epoch 11/800,training loss:0.692095,validation loss:0.692128
epoch 12/800,training loss:0.692017,validation loss:0.692070
epoch 13/800,training loss:0.692010,validation loss:0.692004
epoch 14/800,training loss:0.691990,validation loss:0.691901
epoch 15/800,training loss:0.691947,validation loss:0.691977
epoch 16/800,training loss:0.691930,validation loss:0.691909
epoch 17/800,training loss:0.691871,validation loss:0.691799
epoch 18/800,training loss:0.691853,validation loss:0.691795
epoch 19/800,training loss:0.691766,validation loss:0.691804
epoch 20/800,training loss:0.691748,validation loss:0.691835
epoch 21/800,training loss:0.691734,validation loss:0.691792
epoch 22/800,training loss:0.691696,validation loss:0.691698
epoch 23/800,training loss:0.691638,validation loss:0.691581
epoch 24/800,training loss:0.691580,validation loss:0.691612
epoch 25/800,training loss:0.691507,validation loss:0.691658
epoch 26/800,training loss:0.691484,validation loss:0.691491
epoch 27/800,training loss:0.691442,validation loss:0.691506
epoch 28/800,training loss:0.691363,validation loss:0.691297
epoch 29/800,training loss:0.691303,validation loss:0.691360
epoch 30/800,training loss:0.691233,validation loss:0.691267
epoch 31/800,training loss:0.691203,validation loss:0.691160
epoch 32/800,training loss:0.691068,validation loss:0.691034
epoch 33/800,training loss:0.691018,validation loss:0.691022
epoch 34/800,training loss:0.690921,validation loss:0.690972
epoch 35/800,training loss:0.690874,validation loss:0.690849
epoch 36/800,training loss:0.690770,validation loss:0.690720
epoch 37/800,training loss:0.690603,validation loss:0.690684
epoch 38/800,training loss:0.690477,validation loss:0.690476
epoch 39/800,training loss:0.690390,validation loss:0.690338
epoch 40/800,training loss:0.690271,validation loss:0.690234
epoch 41/800,training loss:0.690071,validation loss:0.689929
epoch 42/800,training loss:0.689999,validation loss:0.689997
epoch 43/800,training loss:0.689808,validation loss:0.689772
epoch 44/800,training loss:0.689558,validation loss:0.689531
epoch 45/800,training loss:0.689327,validation loss:0.689388
epoch 46/800,training loss:0.689232,validation loss:0.689253
epoch 47/800,training loss:0.688935,validation loss:0.689028
epoch 48/800,training loss:0.688650,validation loss:0.688852
epoch 49/800,training loss:0.688391,validation loss:0.688502
