epoch 0/200,training loss:0.692768,validation loss:0.691320
epoch 1/200,training loss:0.690710,validation loss:0.690197
epoch 2/200,training loss:0.689592,validation loss:0.689115
epoch 3/200,training loss:0.688489,validation loss:0.688022
epoch 4/200,training loss:0.687365,validation loss:0.686905
epoch 5/200,training loss:0.686196,validation loss:0.685756
epoch 6/200,training loss:0.684995,validation loss:0.684551
epoch 7/200,training loss:0.683739,validation loss:0.683310
epoch 8/200,training loss:0.682454,validation loss:0.682022
epoch 9/200,training loss:0.681099,validation loss:0.680713
epoch 10/200,training loss:0.679760,validation loss:0.679372
epoch 11/200,training loss:0.678384,validation loss:0.678047
epoch 12/200,training loss:0.677025,validation loss:0.676741
epoch 13/200,training loss:0.675714,validation loss:0.675473
epoch 14/200,training loss:0.674439,validation loss:0.674263
epoch 15/200,training loss:0.673227,validation loss:0.673121
epoch 16/200,training loss:0.672066,validation loss:0.672041
epoch 17/200,training loss:0.671008,validation loss:0.671042
epoch 18/200,training loss:0.670021,validation loss:0.670118
epoch 19/200,training loss:0.669119,validation loss:0.669271
epoch 20/200,training loss:0.668256,validation loss:0.668489
epoch 21/200,training loss:0.667491,validation loss:0.667778
epoch 22/200,training loss:0.666808,validation loss:0.667117
epoch 23/200,training loss:0.666137,validation loss:0.666523
epoch 24/200,training loss:0.665579,validation loss:0.665969
epoch 25/200,training loss:0.665037,validation loss:0.665466
epoch 26/200,training loss:0.664532,validation loss:0.665005
epoch 27/200,training loss:0.664077,validation loss:0.664567
epoch 28/200,training loss:0.663650,validation loss:0.664178
epoch 29/200,training loss:0.663276,validation loss:0.663817
epoch 30/200,training loss:0.662906,validation loss:0.663481
epoch 31/200,training loss:0.662577,validation loss:0.663176
epoch 32/200,training loss:0.662274,validation loss:0.662896
epoch 33/200,training loss:0.661985,validation loss:0.662625
epoch 34/200,training loss:0.661749,validation loss:0.662380
epoch 35/200,training loss:0.661501,validation loss:0.662152
epoch 36/200,training loss:0.661244,validation loss:0.661942
epoch 37/200,training loss:0.661044,validation loss:0.661745
epoch 38/200,training loss:0.660852,validation loss:0.661567
epoch 39/200,training loss:0.660679,validation loss:0.661388
epoch 40/200,training loss:0.660475,validation loss:0.661240
epoch 41/200,training loss:0.660349,validation loss:0.661083
epoch 42/200,training loss:0.660172,validation loss:0.660949
epoch 43/200,training loss:0.660052,validation loss:0.660817
epoch 44/200,training loss:0.659891,validation loss:0.660708
epoch 45/200,training loss:0.659773,validation loss:0.660578
epoch 46/200,training loss:0.659671,validation loss:0.660471
epoch 47/200,training loss:0.659567,validation loss:0.660372
epoch 48/200,training loss:0.659426,validation loss:0.660272
epoch 49/200,training loss:0.659332,validation loss:0.660186
epoch 50/200,training loss:0.659261,validation loss:0.660095
epoch 51/200,training loss:0.659189,validation loss:0.660019
epoch 52/200,training loss:0.659066,validation loss:0.659940
epoch 53/200,training loss:0.658984,validation loss:0.659877
epoch 54/200,training loss:0.658936,validation loss:0.659802
epoch 55/200,training loss:0.658867,validation loss:0.659735
epoch 56/200,training loss:0.658799,validation loss:0.659674
epoch 57/200,training loss:0.658727,validation loss:0.659621
epoch 58/200,training loss:0.658637,validation loss:0.659562
epoch 59/200,training loss:0.658583,validation loss:0.659514
epoch 60/200,training loss:0.658557,validation loss:0.659462
epoch 61/200,training loss:0.658461,validation loss:0.659412
epoch 62/200,training loss:0.658428,validation loss:0.659375
epoch 63/200,training loss:0.658373,validation loss:0.659332
epoch 64/200,training loss:0.658317,validation loss:0.659284
epoch 65/200,training loss:0.658291,validation loss:0.659247
epoch 66/200,training loss:0.658227,validation loss:0.659212
epoch 67/200,training loss:0.658180,validation loss:0.659176
epoch 68/200,training loss:0.658135,validation loss:0.659142
epoch 69/200,training loss:0.658063,validation loss:0.659110
epoch 70/200,training loss:0.658089,validation loss:0.659077
epoch 71/200,training loss:0.658054,validation loss:0.659047
epoch 72/200,training loss:0.658008,validation loss:0.659025
epoch 73/200,training loss:0.657974,validation loss:0.658990
epoch 74/200,training loss:0.657926,validation loss:0.658966
epoch 75/200,training loss:0.657908,validation loss:0.658941
